loss,loss_phys,loss_data,omega
2076.3583984375,0.0028071452397853136,0.2076355665922165,0.6996217966079712
2075.59814453125,0.0029566450975835323,0.2075595110654831,0.7001722455024719
2074.5908203125,0.003124237060546875,0.2074587643146515,0.7007381916046143
2073.577880859375,0.003307450795546174,0.20735745131969452,0.7013168334960938
2072.76318359375,0.0035032364539802074,0.20727598667144775,0.7019049525260925
2072.26611328125,0.0037081330083310604,0.2072262465953827,0.7024996876716614
2072.10498046875,0.003918513190001249,0.20721010863780975,0.7030984163284302
2072.20849609375,0.004130865912884474,0.2072204351425171,0.7036985754966736
2072.450439453125,0.0043420917354524136,0.2072446048259735,0.7042982578277588
2072.692138671875,0.004549802280962467,0.20726874470710754,0.704896092414856
2072.819091796875,0.004752553068101406,0.2072814404964447,0.705491304397583
2072.76953125,0.00494998088106513,0.20727646350860596,0.7060838937759399
2072.5400390625,0.0051428452134132385,0.20725350081920624,0.7066746950149536
2072.177490234375,0.00533294165506959,0.20721721649169922,0.7072650790214539
2071.758544921875,0.005522928666323423,0.20717528462409973,0.7078570127487183
2071.36376953125,0.005716084036976099,0.20713582634925842,0.7084525227546692
2071.055908203125,0.005916014313697815,0.20710499584674835,0.7090539336204529
2070.86181640625,0.0061263698153197765,0.20708556473255157,0.7096633911132812
2070.77294921875,0.006350572686642408,0.20707666873931885,0.7102826237678528
2070.7509765625,0.006591587793081999,0.20707444846630096,0.7109128832817078
2070.74365234375,0.00685176532715559,0.20707368850708008,0.7115548849105835
2070.701904296875,0.007132737431675196,0.2070694863796234,0.7122089862823486
2070.595458984375,0.0074354177340865135,0.20705881714820862,0.7128747701644897
2070.418701171875,0.007760020904242992,0.20704109966754913,0.7135515809059143
2070.187744140625,0.008106171153485775,0.20701797306537628,0.7142382264137268
2069.933837890625,0.00847302284091711,0.20699253678321838,0.7149336338043213
2069.68798828125,0.008859425783157349,0.20696792006492615,0.7156361937522888
2069.47509765625,0.009264101274311543,0.20694658160209656,0.71634441614151
2069.302734375,0.009685816243290901,0.2069292962551117,0.7170571088790894
2069.163818359375,0.010123583488166332,0.20691537857055664,0.7177729606628418
2069.040771484375,0.010576813481748104,0.20690302550792694,0.7184911966323853
2068.91259765625,0.011045458726584911,0.20689015090465546,0.7192111611366272
2068.761962890625,0.011530079878866673,0.2068750560283661,0.7199327945709229
2068.5810546875,0.012031877413392067,0.20685692131519318,0.7206562757492065
2068.372802734375,0.012552646920084953,0.2068360298871994,0.721382200717926
2068.14697265625,0.013094667345285416,0.20681338012218475,0.7221114635467529
2067.91650390625,0.013660544529557228,0.2067902833223343,0.7228450179100037
2067.69287109375,0.01425301656126976,0.20676787197589874,0.7235841155052185
2067.481689453125,0.014874801971018314,0.2067466676235199,0.7243296504020691
2067.2802734375,0.015528424642980099,0.20672647655010223,0.7250826954841614
2067.082763671875,0.016216136515140533,0.2067066729068756,0.7258438467979431
2066.8798828125,0.016939876601099968,0.20668630301952362,0.726613461971283
2066.663818359375,0.0177012849599123,0.20666460692882538,0.7273916602134705
2066.430908203125,0.018501827493309975,0.20664122700691223,0.7281783223152161
2066.181640625,0.019342882558703423,0.20661623775959015,0.7289729118347168
2065.921630859375,0.02022588439285755,0.20659014582633972,0.7297748923301697
2065.656982421875,0.02115248516201973,0.2065635621547699,0.7305835485458374
2065.390625,0.022124622017145157,0.20653684437274933,0.7313981056213379
2065.12451171875,0.023144656792283058,0.20651014149188995,0.7322178483009338
2064.85693359375,0.024215389043092728,0.20648327469825745,0.7330422401428223
2064.583251953125,0.025340087711811066,0.2064557820558548,0.733870804309845
2064.30029296875,0.026522470638155937,0.20642736554145813,0.7347034811973572
2064.00439453125,0.027766602113842964,0.2063976526260376,0.7355402112007141
2063.6953125,0.029076838865876198,0.206366628408432,0.7363812327384949
2063.374755859375,0.030457673594355583,0.2063344269990921,0.7372270822525024
2063.044921875,0.03191361948847771,0.20630128681659698,0.7380781769752502
2062.70703125,0.033449120819568634,0.2062673568725586,0.7389351725578308
2062.363037109375,0.03506851941347122,0.20623278617858887,0.7397986054420471
2062.01123046875,0.036776039749383926,0.20619742572307587,0.7406690120697021
2061.649658203125,0.0385759212076664,0.20616109669208527,0.7415466904640198
2061.276123046875,0.04047258570790291,0.20612356066703796,0.7424318194389343
2060.888916015625,0.04247087240219116,0.20608465373516083,0.7433245778083801
2060.48828125,0.04457626864314079,0.20604436099529266,0.7442246079444885
2060.073974609375,0.04679516702890396,0.20600271224975586,0.74513179063797
2059.6474609375,0.049134984612464905,0.20595984160900116,0.7460458278656006
2059.208740234375,0.051604289561510086,0.20591573417186737,0.7469663023948669
2058.75830078125,0.05421273410320282,0.20587041974067688,0.7478927969932556
2058.294189453125,0.056970931589603424,0.20582373440265656,0.7488252520561218
2057.815673828125,0.05989030748605728,0.20577557384967804,0.7497634887695312
2057.3212890625,0.06298274546861649,0.20572583377361298,0.7507073879241943
2056.809814453125,0.06626041233539581,0.20567436516284943,0.7516571879386902
2056.281494140625,0.06973552703857422,0.2056211680173874,0.7526130676269531
2055.736083984375,0.07342017441987991,0.20556625723838806,0.753575325012207
2055.173828125,0.07732642441987991,0.20550963282585144,0.7545443773269653
2054.59423828125,0.08146641403436661,0.20545127987861633,0.7555205225944519
2053.996826171875,0.08585278689861298,0.20539109408855438,0.7565039396286011
2053.3798828125,0.09049913287162781,0.20532894134521484,0.7574949860572815
2052.74267578125,0.09542067348957062,0.20526471734046936,0.7584936022758484
2052.084228515625,0.10063479840755463,0.20519836246967316,0.7594999074935913
2051.404541015625,0.10616166144609451,0.20512983202934265,0.7605137825012207
2050.702880859375,0.11202438920736313,0.20505908131599426,0.761535108089447
2049.978759765625,0.11824927479028702,0.20498605072498322,0.7625637054443359
2049.2314453125,0.12486546486616135,0.20491066575050354,0.7635993957519531
2048.460693359375,0.13190467655658722,0.20483288168907166,0.7646421194076538
2047.66455078125,0.1394004374742508,0.20475251972675323,0.7656919360160828
2046.8424072265625,0.14738768339157104,0.2046695053577423,0.7667489051818848
2045.9935302734375,0.15590216219425201,0.2045837640762329,0.7678131461143494
2045.1173095703125,0.1649804264307022,0.20449522137641907,0.7688848376274109
2044.213134765625,0.17465995252132416,0.2044038474559784,0.769964337348938
2043.2802734375,0.18497994542121887,0.20430953800678253,0.7710517644882202
2042.318115234375,0.1959824115037918,0.2042122185230255,0.7721473574638367
2041.3250732421875,0.20771373808383942,0.2041117250919342,0.7732512354850769
2040.30029296875,0.2202262431383133,0.20400801301002502,0.7743635177612305
2039.2431640625,0.23357942700386047,0.20390096306800842,0.7754841446876526
2038.1529541015625,0.2478412687778473,0.20379051566123962,0.776613175868988
2037.0291748046875,0.26308831572532654,0.20367661118507385,0.777750551700592
2035.8707275390625,0.27940571308135986,0.20355913043022156,0.7788962125778198
2034.676513671875,0.2968860864639282,0.20343796908855438,0.7800503373146057
2033.4462890625,0.3156285583972931,0.20331306755542755,0.7812127470970154
2032.178466796875,0.33573800325393677,0.20318427681922913,0.7823836803436279
2030.8726806640625,0.3573239743709564,0.20305153727531433,0.7835631966590881
2029.528564453125,0.3805018663406372,0.20291480422019958,0.7847515344619751
2028.1453857421875,0.4053938686847687,0.20277400314807892,0.7859488129615784
2026.7225341796875,0.432131826877594,0.20262904465198517,0.7871552109718323
2025.259521484375,0.46086016297340393,0.20247986912727356,0.7883708477020264
2023.755859375,0.49173933267593384,0.20232641696929932,0.7895958423614502
2022.211181640625,0.5249488353729248,0.20216862857341766,0.7908300757408142
2020.6259765625,0.560688316822052,0.202006533741951,0.792073667049408
2018.998779296875,0.5991775393486023,0.20183996856212616,0.7933265566825867
2017.331298828125,0.6406547427177429,0.20166906714439392,0.7945888042449951
2015.6231689453125,0.6853744983673096,0.2014937698841095,0.7958604693412781
2013.8741455078125,0.7336047291755676,0.2013140469789505,0.7971413731575012
2012.085205078125,0.7856247425079346,0.2011299580335617,0.7984318733215332
2010.25732421875,0.8417261838912964,0.2009415626525879,0.7997319102287292
2008.3917236328125,0.9022153615951538,0.20074895024299622,0.8010415434837341
2006.4892578125,0.9674176573753357,0.20055218040943146,0.8023607134819031
2004.55126953125,1.0376832485198975,0.20035135746002197,0.8036895990371704
2002.5797119140625,1.1133919954299927,0.2001466304063797,0.8050280213356018
2000.5758056640625,1.194955825805664,0.1999380886554718,0.8063760995864868
1998.5423583984375,1.282818078994751,0.1997259557247162,0.8077335953712463
1996.4815673828125,1.377449870109558,0.19951041042804718,0.8091005086898804
1994.3953857421875,1.4793429374694824,0.19929160177707672,0.8104768395423889
1992.28662109375,1.5890047550201416,0.1990697681903839,0.8118624687194824
1990.1580810546875,1.7069549560546875,0.19884511828422546,0.8132573962211609
1988.012939453125,1.833725094795227,0.19861792027950287,0.8146615028381348
1985.85400390625,1.9698635339736938,0.19838841259479523,0.8160747289657593
1983.6845703125,2.1159427165985107,0.19815686345100403,0.8174970746040344
1981.50830078125,2.272566318511963,0.19792357087135315,0.8189284205436707
1979.3277587890625,2.440370798110962,0.1976887285709381,0.8203685879707336
1977.1466064453125,2.6200225353240967,0.19745266437530518,0.8218174576759338
1974.9688720703125,2.8122074604034424,0.19721566140651703,0.8232749700546265
1972.79736328125,3.0176150798797607,0.19697797298431396,0.8247408866882324
1970.6357421875,3.2369253635406494,0.19673988223075867,0.8262152671813965
1968.488037109375,3.4708006381988525,0.1965017169713974,0.8276978135108948
1966.356689453125,3.719881296157837,0.19626368582248688,0.8291885256767273
1964.24609375,3.984792947769165,0.19602613151073456,0.8306872248649597
1962.1597900390625,4.266149520874023,0.1957893669605255,0.8321936726570129
1960.1007080078125,4.564557075500488,0.19555361568927765,0.8337078094482422
1958.0723876953125,4.8805975914001465,0.19531917572021484,0.8352294564247131
1956.078125,5.214817523956299,0.19508633017539978,0.8367584347724915
1954.1209716796875,5.567697048187256,0.19485531747341156,0.8382944464683533
1952.2034912109375,5.939629077911377,0.19462639093399048,0.8398374915122986
1950.3289794921875,6.330907821655273,0.19439980387687683,0.8413870930671692
1948.498779296875,6.741733074188232,0.19417570531368256,0.8429433107376099
1946.71484375,7.172216892242432,0.1939542591571808,0.8445057272911072
1944.978759765625,7.622391223907471,0.19373562932014465,0.8460742235183716
1943.290771484375,8.092218399047852,0.19351986050605774,0.8476484417915344
1941.651611328125,8.581564903259277,0.19330701231956482,0.8492281436920166
1940.0604248046875,9.09018325805664,0.19309702515602112,0.850813090801239
1938.51611328125,9.617694854736328,0.19288983941078186,0.852402925491333
1937.0167236328125,10.163579940795898,0.1926853209733963,0.8539973497390747
1935.5599365234375,10.727205276489258,0.19248327612876892,0.8555960655212402
1934.143310546875,11.307842254638672,0.1922835409641266,0.8571987152099609
1932.762939453125,11.904717445373535,0.19208583235740662,0.8588049411773682
1931.415771484375,12.517001152038574,0.19188988208770752,0.8604143857955933
1930.097412109375,13.143834114074707,0.19169536232948303,0.8620266914367676
1928.803466796875,13.78429126739502,0.1915019154548645,0.8636413812637329
1927.52978515625,14.43740463256836,0.19130924344062805,0.8652582168579102
1926.2720947265625,15.102152824401855,0.19111698865890503,0.8668766021728516
1925.0255126953125,15.77753734588623,0.19092479348182678,0.868496298789978
1923.7857666015625,16.462608337402344,0.19073231518268585,0.8701168298721313
1922.5489501953125,17.15648078918457,0.19053924083709717,0.8717376589775085
1921.3104248046875,17.858369827270508,0.19034519791603088,0.873358428478241
1920.06689453125,18.567527770996094,0.1901499330997467,0.8749787211418152
1918.8154296875,19.28326416015625,0.18995320796966553,0.8765981197357178
1917.5523681640625,20.004932403564453,0.18975475430488586,0.8782160878181458
1916.276123046875,20.731958389282227,0.18955442309379578,0.8798323273658752
1914.984375,21.463886260986328,0.18935205042362213,0.8814463019371033
1913.676025390625,22.200380325317383,0.18914756178855896,0.8830575942993164
1912.3505859375,22.941242218017578,0.18894092738628387,0.8846659064292908
1911.007568359375,23.68637466430664,0.1887321174144745,0.8862707018852234
1909.647705078125,24.435768127441406,0.18852119147777557,0.8878716826438904
1908.271484375,25.18949317932129,0.1883082091808319,0.8894684314727783
1906.8798828125,25.94776153564453,0.18809321522712708,0.8910605311393738
1905.47412109375,26.7109375,0.18787631392478943,0.8926477432250977
1904.0562744140625,27.479564666748047,0.1876576691865921,0.894229531288147
1902.627685546875,28.25434684753418,0.18743732571601868,0.8958056569099426
1901.1903076171875,29.0361328125,0.1872154176235199,0.8973759412765503
1899.7467041015625,29.825889587402344,0.1869920790195465,0.8989399075508118
1898.299072265625,30.624643325805664,0.18676744401454926,0.9004972577095032
1896.849365234375,31.43355941772461,0.1865415722131729,0.902047872543335
1895.400390625,32.25383758544922,0.186314657330513,0.9035913944244385
1893.9542236328125,33.08678436279297,0.1860867440700531,0.9051278233528137
1892.513427734375,33.93373489379883,0.18585796654224396,0.9066567420959473
1891.080078125,34.795936584472656,0.18562841415405273,0.9081781506538391
1889.6563720703125,35.67460632324219,0.1853981763124466,0.9096918702125549
1888.244384765625,36.57081604003906,0.1851673573255539,0.9111977219581604
1886.846923828125,37.48554611206055,0.18493613600730896,0.9126958250999451
1885.4649658203125,38.4196891784668,0.18470452725887299,0.9141860604286194
1884.1016845703125,39.373985290527344,0.18447276949882507,0.9156683087348938
1882.75927734375,40.34908676147461,0.18424101173877716,0.9171427488327026
1881.4385986328125,41.34541320800781,0.18400931358337402,0.9186092019081116
1880.142578125,42.36328887939453,0.18377792835235596,0.9200678467750549
1878.87255859375,43.40283203125,0.1835469752550125,0.9215186238288879
1877.6307373046875,44.463966369628906,0.1833166778087616,0.9229617118835449
1876.4190673828125,45.546485900878906,0.18308725953102112,0.9243971109390259
1875.23876953125,46.65001678466797,0.18285886943340302,0.9258248805999756
1874.092041015625,47.77394485473633,0.18263180553913116,0.9272451400756836
1872.979736328125,48.91741180419922,0.1824062317609787,0.9286580085754395
1871.9039306640625,50.079261779785156,0.18218247592449188,0.9300636053085327
1870.865478515625,51.25811004638672,0.18196074664592743,0.9314620494842529
1869.8653564453125,52.4522819519043,0.18174131214618683,0.9328533411026001
1868.9049072265625,53.65987777709961,0.18152450025081635,0.9342377185821533
1867.9842529296875,54.878700256347656,0.18131056427955627,0.9356153607368469
1867.104248046875,56.10633087158203,0.1810997873544693,0.9369863271713257
1866.2650146484375,57.340126037597656,0.18089249730110168,0.9383507966995239
1865.466796875,58.57724380493164,0.18068894743919373,0.9397088885307312
1864.7091064453125,59.814693450927734,0.1804894357919693,0.9410607218742371
1863.9915771484375,61.049381256103516,0.1802942156791687,0.9424064755439758
1863.3138427734375,62.27815628051758,0.18010357022285461,0.9437462091445923
1862.675048828125,63.49774932861328,0.17991772294044495,0.9450801014900208
1862.0732421875,64.7049331665039,0.17973682284355164,0.946408212184906
1861.5081787109375,65.89643096923828,0.17956116795539856,0.9477307200431824
1860.9775390625,67.06900024414062,0.17939086258411407,0.9490477442741394
1860.480224609375,68.21944427490234,0.1792260706424713,0.9503594040870667
1860.0142822265625,69.34471130371094,0.1790669560432434,0.9516658186912537
1859.5775146484375,70.44187927246094,0.17891356348991394,0.9529669880867004
1859.1685791015625,71.50814056396484,0.17876604199409485,0.9542632102966309
1858.78466796875,72.54100799560547,0.17862436175346375,0.9555544257164001
1858.424072265625,73.53813171386719,0.1784885972738266,0.9568408727645874
1858.0848388671875,74.49757385253906,0.17835873365402222,0.9581225514411926
1857.764892578125,75.41756439208984,0.17823472619056702,0.9593996405601501
1857.462158203125,76.29682922363281,0.17811653017997742,0.9606721997261047
1857.1749267578125,77.13434600830078,0.17800405621528625,0.9619404673576355
1856.9012451171875,77.9294204711914,0.17789718508720398,0.9632043838500977
1856.6396484375,78.68173217773438,0.17779578268527985,0.9644641876220703
1856.388427734375,79.3912124633789,0.1776997148990631,0.9657199382781982
1856.146728515625,80.05821990966797,0.17760884761810303,0.966971755027771
1855.91259765625,80.6833724975586,0.1775229275226593,0.9682196378707886
1855.685546875,81.26748657226562,0.17744180560112,0.9694639444351196
1855.465087890625,81.81175994873047,0.17736533284187317,0.9707046747207642
1855.2496337890625,82.31755065917969,0.17729321122169495,0.9719418287277222
1855.0389404296875,82.78640747070312,0.177225261926651,0.9731758236885071
1854.832763671875,83.22012329101562,0.17716126143932343,0.9744065403938293
1854.630859375,83.62063598632812,0.1771010309457779,0.9756342768669128
1854.432861328125,83.98990631103516,0.17704430222511292,0.9768590927124023
1854.23876953125,84.33012390136719,0.17699086666107178,0.9780811071395874
1854.048583984375,84.64337921142578,0.17694051563739777,0.9793004393577576
1853.8621826171875,84.931884765625,0.17689302563667297,0.9805172681808472
1853.6798095703125,85.19786071777344,0.17684818804264069,0.9817317128181458
1853.5013427734375,85.44341278076172,0.1768057942390442,0.9829439520835876
1853.3272705078125,85.67076873779297,0.17676565051078796,0.9841540455818176
1853.15771484375,85.88191223144531,0.17672757804393768,0.98536217212677
1852.99267578125,86.07888793945312,0.17669138312339783,0.9865683913230896
1852.83203125,86.26360321044922,0.1766568422317505,0.9877728819847107
1852.67626953125,86.43791961669922,0.17662383615970612,0.9889757633209229
1852.525390625,86.60355377197266,0.17659218609333038,0.9901770949363708
1852.37890625,86.76210021972656,0.17656168341636658,0.9913769364356995
1852.2374267578125,86.91508483886719,0.17653223872184753,0.992575466632843
1852.1007080078125,87.0638656616211,0.17650368809700012,0.9937727451324463
1851.9683837890625,87.20986938476562,0.17647585272789001,0.994968831539154
1851.8406982421875,87.3542251586914,0.17644864320755005,0.9961639046669006
1851.717041015625,87.49797821044922,0.1764219105243683,0.9973577857017517
1851.597900390625,87.64220428466797,0.17639556527137756,0.9985507130622864
1851.482421875,87.7876968383789,0.17636947333812714,0.9997427463531494
1851.370849609375,87.93527221679688,0.17634356021881104,1.0009337663650513
1851.262939453125,88.08565521240234,0.1763177216053009,1.0021238327026367
1851.157958984375,88.23943328857422,0.17629185318946838,1.0033131837844849
1851.056396484375,88.39710998535156,0.1762659251689911,1.0045017004013062
1850.9573974609375,88.55915832519531,0.17623981833457947,1.0056893825531006
1850.8612060546875,88.72587585449219,0.17621353268623352,1.0068761110305786
1850.7677001953125,88.89755249023438,0.17618700861930847,1.0080621242523193
1850.6761474609375,89.07441711425781,0.17616017162799835,1.0092471837997437
1850.5869140625,89.25653839111328,0.17613303661346436,1.0104314088821411
1850.49951171875,89.44400787353516,0.1761055588722229,1.0116147994995117
1850.414306640625,89.63677215576172,0.17607775330543518,1.012797236442566
1850.330810546875,89.83474731445312,0.17604960501194,1.0139788389205933
1850.2491455078125,90.03779602050781,0.17602112889289856,1.0151597261428833
1850.1688232421875,90.24568176269531,0.17599231004714966,1.0163394212722778
1850.090087890625,90.45811462402344,0.17596319317817688,1.017518401145935
1850.0125732421875,90.67473602294922,0.17593379318714142,1.0186963081359863
1849.9364013671875,90.89517974853516,0.17590412497520447,1.0198733806610107
1849.86181640625,91.1190414428711,0.1758742779493332,1.0210493803024292
1849.78857421875,91.34574890136719,0.17584428191184998,1.0222245454788208
1849.716552734375,91.57485961914062,0.1758141666650772,1.0233986377716064
1849.6455078125,91.8058090209961,0.17578397691249847,1.0245717763900757
1849.5758056640625,92.03801727294922,0.17575378715991974,1.0257439613342285
1849.50732421875,92.2708511352539,0.17572364211082458,1.026915192604065
1849.4398193359375,92.50375366210938,0.1756936013698578,1.0280853509902954
1849.373291015625,92.7360610961914,0.17566372454166412,1.029254674911499
1849.3077392578125,92.96723937988281,0.17563404142856598,1.0304230451583862
1849.2430419921875,93.19664764404297,0.17560464143753052,1.031590461730957
1849.1795654296875,93.42372131347656,0.17557558417320251,1.032757043838501
1849.11669921875,93.64791870117188,0.17554686963558197,1.033922553062439
1849.054931640625,93.86872100830078,0.17551861703395844,1.03508722782135
1848.9937744140625,94.08565521240234,0.17549081146717072,1.036251187324524
1848.9334716796875,94.29833984375,0.1754635125398636,1.0374140739440918
1848.8740234375,94.5063247680664,0.17543676495552063,1.0385761260986328
1848.815185546875,94.7093276977539,0.17541058361530304,1.0397374629974365
1848.7572021484375,94.90706634521484,0.1753850132226944,1.0408979654312134
1848.69970703125,95.09939575195312,0.1753600388765335,1.0420575141906738
1848.6429443359375,95.28606414794922,0.17533569037914276,1.0432164669036865
1848.586669921875,95.46703338623047,0.17531196773052216,1.0443745851516724
1848.53125,95.64228057861328,0.17528888583183289,1.045531988143921
1848.47607421875,95.8117904663086,0.17526642978191376,1.0466886758804321
1848.4217529296875,95.97566223144531,0.17524459958076477,1.047844409942627
1848.3677978515625,96.13399505615234,0.17522338032722473,1.0489996671676636
1848.314453125,96.28701782226562,0.17520274221897125,1.050154209136963
1848.2613525390625,96.43490600585938,0.17518264055252075,1.0513077974319458
1848.2091064453125,96.57791137695312,0.1751631200313568,1.0524609088897705
1848.1571044921875,96.71630096435547,0.17514407634735107,1.0536131858825684
1848.10546875,96.85038757324219,0.17512550950050354,1.0547648668289185
1848.0543212890625,96.98047637939453,0.17510738968849182,1.0559158325195312
1848.0037841796875,97.10694122314453,0.17508968710899353,1.0570659637451172
1847.9534912109375,97.2300796508789,0.1750723421573639,1.0582154989242554
1847.90380859375,97.3502426147461,0.1750553548336029,1.0593644380569458
1847.8543701171875,97.46772766113281,0.1750386655330658,1.060512661933899
1847.8050537109375,97.58293914794922,0.1750222146511078,1.0616600513458252
1847.75634765625,97.69609832763672,0.17500603199005127,1.0628069639205933
1847.7078857421875,97.80756378173828,0.17499002814292908,1.0639530420303345
1847.659912109375,97.91757202148438,0.1749742329120636,1.065098524093628
1847.612060546875,98.02635955810547,0.17495857179164886,1.066243290901184
1847.564697265625,98.13412475585938,0.17494305968284607,1.0673874616622925
1847.517578125,98.24118041992188,0.17492763698101044,1.0685309171676636
1847.4708251953125,98.34751892089844,0.17491233348846436,1.069673776626587
1847.424072265625,98.4533920288086,0.17489707469940186,1.070815920829773
1847.3779296875,98.55884552001953,0.17488190531730652,1.0719573497772217
1847.331787109375,98.66399383544922,0.17486678063869476,1.0730981826782227
1847.2860107421875,98.76885223388672,0.17485171556472778,1.0742384195327759
1847.2403564453125,98.87346649169922,0.17483669519424438,1.0753779411315918
1847.1949462890625,98.9778823852539,0.17482170462608337,1.07651686668396
1847.1497802734375,99.08199310302734,0.17480677366256714,1.07765531539917
1847.1046142578125,99.18582153320312,0.17479188740253448,1.078792929649353
1847.06005859375,99.2892837524414,0.1747770756483078,1.079930067062378
1847.015625,99.39234161376953,0.1747623234987259,1.081066608428955
1846.97119140625,99.49494171142578,0.17474761605262756,1.082202434539795
1846.9267578125,99.59697723388672,0.1747329831123352,1.0833377838134766
1846.8824462890625,99.69828033447266,0.17471842467784882,1.0844725370407104
1846.838623046875,99.79886627197266,0.17470398545265198,1.0856066942214966
1846.794921875,99.89863586425781,0.1746896207332611,1.086740493774414
1846.751220703125,99.99745178222656,0.1746753752231598,1.0878734588623047
1846.70751953125,100.09526824951172,0.17466123402118683,1.0890060663223267
1846.663818359375,100.19197082519531,0.17464718222618103,1.0901380777359009
1846.6207275390625,100.2874984741211,0.17463332414627075,1.091269612312317
1846.577392578125,100.38179016113281,0.17461955547332764,1.0924006700515747
1846.5343017578125,100.47480010986328,0.17460595071315765,1.0935311317443848
1846.4910888671875,100.56644439697266,0.17459246516227722,1.0946612358093262
1846.4478759765625,100.6567153930664,0.17457911372184753,1.0957906246185303
1846.405029296875,100.7456283569336,0.17456594109535217,1.0969196557998657
1846.3619384765625,100.83305358886719,0.17455288767814636,1.098048210144043
1846.3192138671875,100.91908264160156,0.17454001307487488,1.099176287651062
1846.2762451171875,101.00367736816406,0.17452725768089294,1.1003038883209229
1846.2333984375,101.08686065673828,0.17451465129852295,1.1014310121536255
1846.1907958984375,101.16864776611328,0.1745022088289261,1.10255765914917
1846.14794921875,101.2491226196289,0.17448988556861877,1.1036839485168457
1846.105224609375,101.32816314697266,0.1744777113199234,1.1048097610473633
1846.062255859375,101.40593719482422,0.17446564137935638,1.1059350967407227
1846.01953125,101.48246765136719,0.1744537055492401,1.1070599555969238
1845.976806640625,101.55780792236328,0.1744418889284134,1.1081844568252563
1845.933837890625,101.6319580078125,0.17443019151687622,1.1093084812164307
1845.8909912109375,101.70500183105469,0.1744185984134674,1.1104321479797363
1845.8482666015625,101.77696228027344,0.17440712451934814,1.1115554571151733
1845.8050537109375,101.84793853759766,0.17439571022987366,1.1126782894134521
1845.761962890625,101.91796875,0.17438440024852753,1.1138006448745728
1845.718994140625,101.98709869384766,0.17437319457530975,1.1149227619171143
1845.67578125,102.05531311035156,0.17436204850673676,1.1160444021224976
1845.632568359375,102.12275695800781,0.17435097694396973,1.1171656847000122
1845.589111328125,102.18936920166016,0.17433997988700867,1.1182866096496582
1845.545654296875,102.25527954101562,0.17432904243469238,1.1194071769714355
1845.502197265625,102.32050323486328,0.17431816458702087,1.1205272674560547
1845.45849609375,102.38504028320312,0.17430734634399414,1.1216471195220947
1845.4146728515625,102.44888305664062,0.17429658770561218,1.1227664947509766
1845.370849609375,102.51216888427734,0.1742858588695526,1.1238856315612793
1845.3267822265625,102.5748291015625,0.17427518963813782,1.1250044107437134
1845.282470703125,102.63692474365234,0.1742645502090454,1.1261228322982788
1845.2379150390625,102.69843292236328,0.1742539405822754,1.1272410154342651
1845.193359375,102.75936889648438,0.17424339056015015,1.1283588409423828
1845.148193359375,102.81978607177734,0.1742328405380249,1.1294761896133423
1845.103271484375,102.87963104248047,0.17422236502170563,1.1305932998657227
1845.057861328125,102.93896484375,0.17421188950538635,1.131710171699524
