loss,loss_u0,loss_v0,loss_phys
0.7716801762580872,0.5939022302627563,0.23058590292930603,1547.193603515625
0.7715593576431274,0.5897632241249084,0.23212121427059174,1585.8399658203125
0.7714648246765137,0.58677738904953,0.2338522970676422,1613.022216796875
0.7712797522544861,0.5851904153823853,0.23589995503425598,1624.993896484375
0.7709637880325317,0.5850184559822083,0.23827607929706573,1621.17724609375
0.7705677151679993,0.5860583186149597,0.24088487029075623,1604.2091064453125
0.7701846361160278,0.5879355072975159,0.24354438483715057,1578.946533203125
0.7698785662651062,0.5901800394058228,0.24602600932121277,1550.95947265625
0.7696442604064941,0.5923163294792175,0.24810421466827393,1525.1746826171875
0.7694215178489685,0.5939520001411438,0.24960893392562866,1505.086669921875
0.7691484689712524,0.5948463678359985,0.25046584010124207,1492.554931640625
0.7688078284263611,0.5949464440345764,0.2507166564464569,1487.8970947265625
0.7684353590011597,0.5943809151649475,0.25051382184028625,1490.031005859375
0.7680860161781311,0.5934158563613892,0.25009119510650635,1496.610595703125
0.7677897214889526,0.5923835039138794,0.24971811473369598,1504.3446044921875
0.7675327658653259,0.5916017293930054,0.24964889883995056,1509.6614990234375
0.767273485660553,0.591300368309021,0.2500770688056946,1509.6539306640625
0.7669792771339417,0.5915708541870117,0.25110456347465515,1502.9793701171875
0.7666495442390442,0.5923485159873962,0.25272926688194275,1490.2811279296875
0.766311526298523,0.5934321284294128,0.25485512614250183,1473.9385986328125
0.7659924626350403,0.5945331454277039,0.2573196291923523,1457.2734375
0.7656968832015991,0.5953453183174133,0.25993362069129944,1443.5819091796875
0.7654051780700684,0.5956173539161682,0.2625260651111603,1435.35205078125
0.765093982219696,0.5952131748199463,0.26498284935951233,1433.8253173828125
0.7647566795349121,0.5941419005393982,0.26726922392845154,1438.87890625
0.7644081115722656,0.5925537943840027,0.26943203806877136,1449.1112060546875
0.7640677690505981,0.5906991362571716,0.2715795338153839,1462.10693359375
0.7637433409690857,0.5888665914535522,0.2738451361656189,1474.92236328125
0.7634248733520508,0.5873124003410339,0.276345431804657,1484.7794189453125
0.7630971670150757,0.586201548576355,0.2791440188884735,1489.8123779296875
0.7627547979354858,0.5855746865272522,0.2822289764881134,1489.572021484375
0.7624058723449707,0.5853483080863953,0.28551238775253296,1485.063720703125
0.7620620131492615,0.5853469371795654,0.2888505458831787,1478.300048828125
0.7617259621620178,0.5853592157363892,0.29208043217658997,1471.5870361328125
0.7613902688026428,0.5852010846138,0.29506322741508484,1466.82861328125
0.761045515537262,0.5847681164741516,0.2977212965488434,1465.05322265625
0.7606902122497559,0.5840620994567871,0.30005884170532227,1466.2227783203125
0.7603314518928528,0.583185076713562,0.30215924978256226,1469.3048095703125
0.7599761486053467,0.5823016166687012,0.3041590452194214,1472.5863037109375
0.759624183177948,0.5815833806991577,0.30620911717414856,1474.1986083984375
0.759269654750824,0.5811522006988525,0.3084319531917572,1472.7427978515625
0.7589085102081299,0.5810402631759644,0.310891330242157,1467.7913818359375
0.7585427761077881,0.5811792612075806,0.31358030438423157,1460.05517578125
0.7581780552864075,0.5814225077629089,0.3164329528808594,1451.1226806640625
0.7578158974647522,0.5815902948379517,0.31935372948646545,1442.9022216796875
0.757453203201294,0.581527590751648,0.32225632667541504,1436.999755859375
0.7570861577987671,0.5811511874198914,0.3250974118709564,1434.2523193359375
0.7567147612571716,0.5804726481437683,0.3278937041759491,1434.52783203125
0.7563422918319702,0.5795885324478149,0.3307158052921295,1436.8216552734375
0.75597083568573,0.5786424279212952,0.33366328477859497,1439.6207275390625
0.7555991411209106,0.5777726173400879,0.3368263840675354,1441.438720703125
0.7552244067192078,0.5770639181137085,0.34025195240974426,1441.3531494140625
0.7548468112945557,0.5765226483345032,0.3439229428768158,1439.31884765625
0.7544685006141663,0.5760806202888489,0.34776315093040466,1436.11572265625
0.7540913224220276,0.5756290555000305,0.3516612946987152,1432.961181640625
0.7537141442298889,0.5750657320022583,0.35550951957702637,1430.9744873046875
0.7533352375030518,0.5743390321731567,0.35923945903778076,1430.722412109375
0.75295490026474,0.5734699368476868,0.36284303665161133,1432.0062255859375
0.7525742053985596,0.5725422501564026,0.3663683235645294,1433.9515380859375
0.7521946430206299,0.5716691017150879,0.36989542841911316,1435.3597412109375
0.7518147230148315,0.5709443092346191,0.37349897623062134,1435.2056884765625
0.7514338493347168,0.5704048871994019,0.37721672654151917,1433.0728759765625
0.7510524392127991,0.5700164437294006,0.38103532791137695,1429.32470703125
0.7506717443466187,0.569689154624939,0.3849000930786133,1424.9259033203125
0.7502920627593994,0.5693172216415405,0.3887445032596588,1421.004150390625
0.7499125003814697,0.5688229203224182,0.3925248086452484,1418.37109375
0.7495328187942505,0.5681869983673096,0.3962441682815552,1417.21435546875
0.7491538524627686,0.5674512982368469,0.399954229593277,1417.0711669921875
0.7487761378288269,0.5666928291320801,0.4037339985370636,1417.0992431640625
0.7483991980552673,0.5659831166267395,0.40765419602394104,1416.506591796875
0.7480226159095764,0.5653528571128845,0.41174495220184326,1414.9530029296875
0.7476468682289124,0.5647779107093811,0.41598382592201233,1412.705810546875
0.7472724914550781,0.5641945600509644,0.42030608654022217,1410.4727783203125
0.7468993663787842,0.5635347366333008,0.4246359169483185,1409.0101318359375
0.7465271949768066,0.5627632737159729,0.4289205074310303,1408.7186279296875
0.7461560964584351,0.5618972778320312,0.4331507086753845,1409.437744140625
0.7457865476608276,0.5609980821609497,0.43735694885253906,1410.528076171875
0.7454187273979187,0.5601398944854736,0.44158536195755005,1411.203125
0.7450522184371948,0.5593724250793457,0.44586411118507385,1410.9337158203125
0.7446869611740112,0.5586976408958435,0.4501837491989136,1409.7093505859375
0.7443233728408813,0.5580727458000183,0.4544984698295593,1408.0074462890625
0.7439613342285156,0.5574368834495544,0.4587496221065521,1406.494873046875
0.7436008453369141,0.5567464232444763,0.4628979563713074,1405.64599609375
0.7432417869567871,0.5559973120689392,0.46694502234458923,1405.49951171875
0.7428842782974243,0.5552232265472412,0.4709313213825226,1405.6788330078125
0.7425283193588257,0.5544713139533997,0.4749124050140381,1405.6578369140625
0.7421737313270569,0.5537703633308411,0.4789254069328308,1405.108642578125
0.7418205142021179,0.5531120896339417,0.48296990990638733,1404.114501953125
0.7414686679840088,0.5524562001228333,0.48700857162475586,1403.1163330078125
0.7411180138587952,0.5517557263374329,0.49099159240722656,1402.63134765625
0.7407684922218323,0.5509868860244751,0.4948853850364685,1402.9305419921875
0.7404199242591858,0.5501633286476135,0.49868762493133545,1403.87841796875
0.7400723695755005,0.5493268370628357,0.5024228692054749,1405.031982421875
0.7397257089614868,0.5485212802886963,0.5061159729957581,1405.92822265625
0.7393795251846313,0.547765851020813,0.5097675323486328,1406.369384765625
0.7390340566635132,0.54704749584198,0.5133464932441711,1406.519287109375
0.7386889457702637,0.546333372592926,0.5168030858039856,1406.7523193359375
0.7383440732955933,0.5455968379974365,0.5200976729393005,1407.374755859375
0.7379992008209229,0.5448359251022339,0.5232204794883728,1408.4124755859375
0.7376543283462524,0.544073760509491,0.5261927247047424,1409.6129150390625
0.7373092174530029,0.5433399081230164,0.5290473699569702,1410.6461181640625
0.7369637489318848,0.5426476001739502,0.5318030714988708,1411.35791015625
0.7366175651550293,0.5419837236404419,0.5344510078430176,1411.88720703125
0.7362707257270813,0.5413179993629456,0.5369616746902466,1412.5657958984375
0.7359229326248169,0.5406242609024048,0.5393077731132507,1413.67919921875
0.7355742454528809,0.539898693561554,0.5414820313453674,1415.2733154296875
0.7352242469787598,0.5391600131988525,0.5434995293617249,1417.142578125
0.7348730564117432,0.5384349822998047,0.5453817248344421,1418.998779296875
0.7345201373100281,0.5377380847930908,0.5471343398094177,1420.6864013671875
0.7341659665107727,0.5370638370513916,0.5487394332885742,1422.28173828125
0.7338099479675293,0.536393404006958,0.5501652359962463,1424.0003662109375
0.733452320098877,0.5357131958007812,0.5513859987258911,1426.0057373046875
0.7330927848815918,0.5350256562232971,0.5523984432220459,1428.27294921875
0.732731282711029,0.5343480110168457,0.5532199740409851,1430.6126708984375
0.7323680520057678,0.5336976051330566,0.5538730025291443,1432.83154296875
0.732002854347229,0.5330772399902344,0.5543662309646606,1434.889892578125
0.7316354513168335,0.5324732661247253,0.5546922087669373,1436.9300537109375
0.7312661409378052,0.5318663716316223,0.5548371076583862,1439.1610107421875
0.730894923210144,0.5312459468841553,0.5547972917556763,1441.69287109375
0.7305217981338501,0.5306167602539062,0.5545856356620789,1444.4649658203125
0.730146586894989,0.5299924612045288,0.5542243123054504,1447.3172607421875
0.7297697067260742,0.5293834209442139,0.5537296533584595,1450.13330078125
0.7293909788131714,0.5287877917289734,0.5531021356582642,1452.9298095703125
0.7290105819702148,0.5281947255134583,0.5523300170898438,1455.8282470703125
0.7286283373832703,0.5275949835777283,0.5514037013053894,1458.9296875
0.7282446026802063,0.5269898772239685,0.550326943397522,1462.220458984375
0.727859377861023,0.5263893008232117,0.5491176247596741,1465.5828857421875
0.7274726033210754,0.5258030891418457,0.5477955341339111,1468.89990234375
0.7270845174789429,0.5252319574356079,0.5463718771934509,1472.1534423828125
0.7266951203346252,0.5246665477752686,0.5448485016822815,1475.4373779296875
0.7263045310974121,0.5240951776504517,0.5432241559028625,1478.869384765625
0.7259128093719482,0.5235126614570618,0.5415069460868835,1482.4947509765625
0.7255199551582336,0.5229225158691406,0.5397148728370667,1486.2596435546875
0.7251261472702026,0.5223318338394165,0.5378679633140564,1490.0750732421875
0.7247312664985657,0.5217429399490356,0.5359799265861511,1493.9034423828125
0.7243355512619019,0.5211514830589294,0.5340530276298523,1497.7882080078125
0.7239388823509216,0.5205500721931458,0.5320849418640137,1501.803466796875
0.7235414385795593,0.5199357271194458,0.5300774574279785,1505.979736328125
0.7231432199478149,0.5193121433258057,0.5280415415763855,1510.2694091796875
0.7227441072463989,0.5186856389045715,0.5259914398193359,1514.59326171875
0.7223442792892456,0.5180591940879822,0.5239392518997192,1518.911865234375
0.7219435572624207,0.5174288749694824,0.521888792514801,1523.2579345703125
0.721542239189148,0.5167880058288574,0.5198400616645813,1527.7022705078125
0.7211401462554932,0.5161318778991699,0.5177962183952332,1532.28662109375
0.7207373380661011,0.515461266040802,0.5157662630081177,1536.9942626953125
0.7203337550163269,0.5147800445556641,0.5137620568275452,1541.7750244140625
0.7199294567108154,0.514090359210968,0.5117912292480469,1546.6002197265625
0.7195245027542114,0.5133903622627258,0.509854257106781,1551.48779296875
0.7191189527511597,0.5126763582229614,0.5079470872879028,1556.4786376953125
0.718712568283081,0.5119467377662659,0.5060670971870422,1561.5914306640625
0.7183055877685547,0.5112040042877197,0.5042162537574768,1566.800048828125
0.7178980112075806,0.5104524493217468,0.5023993849754333,1572.0565185546875
0.7174896001815796,0.5096943378448486,0.5006184577941895,1577.334716796875
0.7170807123184204,0.5089285373687744,0.49887099862098694,1582.650634765625
0.7166711091995239,0.5081518292427063,0.49715206027030945,1588.040771484375
0.7162609100341797,0.5073624849319458,0.49545857310295105,1593.5252685546875
0.7158499956130981,0.5065619945526123,0.49379032850265503,1599.08984375
0.7154383063316345,0.5057530403137207,0.4921491742134094,1604.7037353515625
0.7150260210037231,0.5049376487731934,0.4905337691307068,1610.3502197265625
0.7146131992340088,0.504115641117096,0.48893845081329346,1616.03662109375
0.7141993641853333,0.5032856464385986,0.48735588788986206,1621.781005859375
0.7137848138809204,0.5024482607841492,0.48578035831451416,1627.585693359375
0.7133694887161255,0.5016058087348938,0.4842090606689453,1633.4278564453125
0.7129532694816589,0.5007613897323608,0.4826408922672272,1639.27783203125
0.712536096572876,0.4999164640903473,0.48107343912124634,1645.123046875
0.7121178507804871,0.499070405960083,0.4795016050338745,1650.972900390625
0.7116982936859131,0.4982220530509949,0.4779202938079834,1656.8421630859375
0.7112776637077332,0.4973716139793396,0.4763263165950775,1662.734375
0.7108556628227234,0.4965202510356903,0.4747188091278076,1668.63525390625
0.710432231426239,0.4956698715686798,0.47309792041778564,1674.5257568359375
0.7100071310997009,0.4948213994503021,0.4714627265930176,1680.39453125
0.7095801830291748,0.4939747154712677,0.46980977058410645,1686.2454833984375
0.7091514468193054,0.49312952160835266,0.4681364893913269,1692.082763671875
0.7087207436561584,0.49228641390800476,0.46644166111946106,1697.901611328125
0.7082875967025757,0.49144643545150757,0.46472689509391785,1703.685302734375
0.7078523635864258,0.49061107635498047,0.462994784116745,1709.4185791015625
0.7074145078659058,0.48978012800216675,0.4612460732460022,1715.0977783203125
0.7069739103317261,0.48895296454429626,0.4594820737838745,1720.7274169921875
0.7065304517745972,0.48812857270240784,0.4577036499977112,1726.314697265625
0.7060840129852295,0.48730695247650146,0.45591336488723755,1731.8570556640625
0.7056341767311096,0.4864882826805115,0.4541148841381073,1737.34423828125
0.7051811218261719,0.48567327857017517,0.4523116648197174,1742.7662353515625
0.7047243714332581,0.48486194014549255,0.4505067765712738,1748.1180419921875
0.7042639851570129,0.4840536415576935,0.44870179891586304,1753.4017333984375
0.7037996053695679,0.4832479655742645,0.446898877620697,1758.61767578125
0.703330934047699,0.4824446439743042,0.4451002776622772,1763.7630615234375
0.7028582096099854,0.4816441237926483,0.4433099329471588,1768.8311767578125
0.7023807764053345,0.4808460772037506,0.44153061509132385,1773.816650390625
0.7018988728523254,0.48005035519599915,0.4397648572921753,1778.7200927734375
0.7014119029045105,0.47925612330436707,0.4380136728286743,1783.54443359375
0.7009201049804688,0.47846296429634094,0.4362781047821045,1788.2930908203125
0.7004230618476868,0.47767046093940735,0.4345589578151703,1792.96728515625
0.6999205350875854,0.47687870264053345,0.4328573942184448,1797.5611572265625
0.6994125843048096,0.4760880768299103,0.4311741292476654,1802.0709228515625
0.6988987922668457,0.47529834508895874,0.4295080304145813,1806.4964599609375
0.6983791589736938,0.4745093882083893,0.4278584420681,1810.839111328125
0.6978533267974854,0.47372081875801086,0.42622360587120056,1815.1016845703125
0.697321355342865,0.4729326367378235,0.42460182309150696,1819.2850341796875
0.6967828273773193,0.4721446633338928,0.4229919910430908,1823.389892578125
0.6962378621101379,0.471357136964798,0.4213922619819641,1827.4151611328125
0.6956859230995178,0.47056958079338074,0.4198005795478821,1831.363037109375
0.6951270699501038,0.4697819948196411,0.41821420192718506,1835.23681640625
0.6945611834526062,0.4689941108226776,0.4166307747364044,1839.039794921875
0.6939877867698669,0.4682058095932007,0.4150470495223999,1842.7730712890625
0.6934069395065308,0.4674171209335327,0.41346102952957153,1846.4375
0.6928184032440186,0.4666281044483185,0.4118701219558716,1850.0328369140625
0.692221999168396,0.46583864092826843,0.41027286648750305,1853.5606689453125
0.6916173696517944,0.4650484621524811,0.40866637229919434,1857.022705078125
0.6910043358802795,0.46425721049308777,0.4070490300655365,1860.4227294921875
0.6903831362724304,0.46346473693847656,0.405419260263443,1863.7647705078125
0.6897528171539307,0.46267038583755493,0.4037756621837616,1867.049072265625
0.6891136765480042,0.4618740677833557,0.40211766958236694,1870.27880859375
0.688465416431427,0.4610755145549774,0.4004446566104889,1873.4547119140625
0.6878076195716858,0.4602741599082947,0.3987557590007782,1876.5789794921875
0.6871401071548462,0.45946964621543884,0.39705049991607666,1879.6539306640625
0.6864625811576843,0.45866161584854126,0.3953293561935425,1882.680419921875
0.6857750415802002,0.45784980058670044,0.39359185099601746,1885.6602783203125
0.6850767731666565,0.4570334553718567,0.3918384611606598,1888.5946044921875
0.6843678951263428,0.45621252059936523,0.390069842338562,1891.4837646484375
0.6836477518081665,0.45538613200187683,0.38828641176223755,1894.3302001953125
0.6829163432121277,0.45455408096313477,0.38648784160614014,1897.1346435546875
0.6821731328964233,0.4537157118320465,0.3846748471260071,1899.8992919921875
0.6814179420471191,0.4528707265853882,0.382847398519516,1902.624755859375
0.6806502342224121,0.45201852917671204,0.38100576400756836,1905.31103515625
0.6798697113990784,0.45115894079208374,0.3791491687297821,1907.95849609375
0.6790758371353149,0.45029139518737793,0.377277672290802,1910.56689453125
0.6782686114311218,0.4494158923625946,0.3753904700279236,1913.13671875
0.6774472594261169,0.4485318064689636,0.37348678708076477,1915.6678466796875
0.6766112446784973,0.4476388692855835,0.3715650141239166,1918.1588134765625
0.6757603883743286,0.4467368721961975,0.3696242570877075,1920.611328125
0.6748942136764526,0.4458256661891937,0.3676629960536957,1923.0228271484375
0.6740118265151978,0.4449046552181244,0.36567869782447815,1925.393310546875
0.6731129884719849,0.44397372007369995,0.363670289516449,1927.7225341796875
0.6721971035003662,0.44303280115127563,0.3616355359554291,1930.0074462890625
0.6712634563446045,0.4420815408229828,0.35957178473472595,1932.2476806640625
0.6703116297721863,0.4411197602748871,0.35747697949409485,1934.4415283203125
0.6693406105041504,0.44014716148376465,0.35534846782684326,1936.5860595703125
0.6683501601219177,0.4391636252403259,0.3531845808029175,1938.6805419921875
0.667339026927948,0.43816864490509033,0.35098233819007874,1940.721435546875
0.666306734085083,0.43716225028038025,0.3487393856048584,1942.705810546875
0.665252685546875,0.4361441135406494,0.34645408391952515,1944.6314697265625
0.6641755104064941,0.4351138472557068,0.34412291646003723,1946.4940185546875
0.6630747318267822,0.43407124280929565,0.3417440950870514,1948.29052734375
0.6619491577148438,0.433015912771225,0.33931511640548706,1950.0169677734375
0.6607979536056519,0.4319477081298828,0.33683377504348755,1951.6683349609375
0.659619927406311,0.4308662414550781,0.3342968821525574,1953.2403564453125
0.6584141254425049,0.4297711253166199,0.3317022919654846,1954.727783203125
0.6571791172027588,0.428661972284317,0.32904648780822754,1956.125244140625
0.6559141278266907,0.4275388717651367,0.3263266682624817,1957.4259033203125
0.6546175479888916,0.426401287317276,0.3235388398170471,1958.6236572265625
0.6532881259918213,0.4252490699291229,0.32067933678627014,1959.7110595703125
0.6519243717193604,0.42408186197280884,0.3177441358566284,1960.680908203125
0.6505250334739685,0.4228995740413666,0.3147292137145996,1961.525634765625
0.6490885019302368,0.42170193791389465,0.3116283118724823,1962.237548828125
0.6476132869720459,0.42048850655555725,0.30843812227249146,1962.809814453125
0.6460978984832764,0.4192591607570648,0.30515286326408386,1963.2347412109375
0.6445403695106506,0.4180130958557129,0.30176645517349243,1963.506591796875
0.6429396271705627,0.4167502224445343,0.2982743978500366,1963.6195068359375
0.6412935256958008,0.4154697060585022,0.29467183351516724,1963.5660400390625
0.6396006941795349,0.4141712188720703,0.2909535765647888,1963.34130859375
0.6378594636917114,0.4128541052341461,0.28711584210395813,1962.9381103515625
0.6360684037208557,0.41151779890060425,0.28315499424934387,1962.351318359375
0.6342258453369141,0.410161554813385,0.2790677547454834,1961.574951171875
0.6323305368423462,0.40878450870513916,0.2748532295227051,1960.60693359375
0.6303808689117432,0.4073852598667145,0.27051064372062683,1959.4451904296875
0.6283758878707886,0.4059624671936035,0.26604190468788147,1958.092529296875
0.626314103603363,0.40451371669769287,0.2614482641220093,1956.555419921875
0.6241946220397949,0.4030367434024811,0.25673410296440125,1954.8448486328125
0.622016429901123,0.40152841806411743,0.2519043982028961,1952.9759521484375
0.6197783946990967,0.399985134601593,0.24696600437164307,1950.966552734375
0.6174798011779785,0.398403137922287,0.24192725121974945,1948.8397216796875
0.6151197552680969,0.3967781960964203,0.23679706454277039,1946.6185302734375
0.6126973032951355,0.39510589838027954,0.2315860092639923,1944.328125
0.6102117300033569,0.393381804227829,0.22630470991134644,1941.9947509765625
0.6076622605323792,0.3916013240814209,0.22096580266952515,1939.6436767578125
0.6050481200218201,0.38976025581359863,0.21557928621768951,1937.299560546875
0.602368175983429,0.38785412907600403,0.21015562117099762,1934.9849853515625
0.5996215343475342,0.3858790397644043,0.2047051340341568,1932.7203369140625
0.5968075394630432,0.3838314116001129,0.1992366909980774,1930.524658203125
0.5939248204231262,0.38170814514160156,0.19375579059123993,1928.410888671875
0.5909726023674011,0.3795067369937897,0.18826770782470703,1926.3907470703125
0.5879497528076172,0.37722522020339966,0.18277621269226074,1924.46923828125
0.5848551988601685,0.37486228346824646,0.17728284001350403,1922.646484375
0.5816881656646729,0.3724174201488495,0.1717897653579712,1920.917724609375
0.5784475803375244,0.3698905110359192,0.1662975549697876,1919.2728271484375
0.575132429599762,0.36728188395500183,0.1608089804649353,1917.6966552734375
0.5717421174049377,0.36459222435951233,0.15532700717449188,1916.1717529296875
0.5682756304740906,0.36182206869125366,0.1498580425977707,1914.677490234375
0.5647323131561279,0.3589722216129303,0.1444099396467209,1913.1907958984375
0.5611119270324707,0.35604342818260193,0.13899576663970947,1911.689697265625
0.5574135780334473,0.3530356287956238,0.13362886011600494,1910.1507568359375
0.5536368489265442,0.349949449300766,0.1283228099346161,1908.5513916015625
0.5497815012931824,0.3467853367328644,0.12309351563453674,1906.868408203125
0.5458468794822693,0.3435439467430115,0.11795348674058914,1905.075927734375
0.5418329238891602,0.3402267098426819,0.11291414499282837,1903.148193359375
0.537739098072052,0.3368353545665741,0.10798107087612152,1901.0565185546875
0.5335650444030762,0.33337241411209106,0.10315664112567902,1898.7701416015625
0.529310405254364,0.32984060049057007,0.09844063222408295,1896.25732421875
0.5249748229980469,0.3262430429458618,0.09383348375558853,1893.484130859375
0.5205576419830322,0.3225822448730469,0.08933396637439728,1890.420166015625
0.5160586833953857,0.3188607096672058,0.08494487404823303,1887.0350341796875
0.511477530002594,0.3150799572467804,0.08067324012517929,1883.302734375
0.5068134069442749,0.3112407326698303,0.07652612775564194,1879.2008056640625
0.5020660161972046,0.30734387040138245,0.07251227647066116,1874.7091064453125
0.4972350597381592,0.3033903241157532,0.06863756477832794,1869.8099365234375
0.4923199713230133,0.2993811070919037,0.06490335613489151,1864.4852294921875
0.48732054233551025,0.29531827569007874,0.06130460277199745,1858.718017578125
0.4822363257408142,0.29120394587516785,0.05783417448401451,1852.48974609375
0.47706741094589233,0.2870406210422516,0.05448775365948677,1845.7799072265625
0.4718134105205536,0.28282979130744934,0.05126048997044563,1838.57568359375
0.46647435426712036,0.27857211232185364,0.04815661534667015,1830.8656005859375
0.4610505700111389,0.2742677927017212,0.04518285393714905,1822.6451416015625
0.4555422365665436,0.2699165642261505,0.04234306514263153,1813.9136962890625
0.44994983077049255,0.26551878452301025,0.03963583707809448,1804.674560546875
0.44427424669265747,0.2610759735107422,0.03705389425158501,1794.9290771484375
0.43851613998413086,0.25658994913101196,0.034586161375045776,1784.67578125
0.43267685174942017,0.25206249952316284,0.03222854807972908,1773.9151611328125
0.4267578721046448,0.24749456346035004,0.029982812702655792,1762.6502685546875
0.4207608699798584,0.24288691580295563,0.027854718267917633,1750.884765625
0.41468843817710876,0.2382410764694214,0.025845995172858238,1738.6275634765625
0.4085429906845093,0.2335595041513443,0.023947956040501595,1725.886962890625
0.40232744812965393,0.22884522378444672,0.02214846946299076,1712.673828125
0.39604559540748596,0.22410084307193756,0.020445149391889572,1699.00244140625
0.3897016644477844,0.2193281054496765,0.01884159818291664,1684.8939208984375
0.3833000063896179,0.2145290970802307,0.01733984611928463,1670.369384765625
0.3768462836742401,0.20970766246318817,0.015933983027935028,1655.4522705078125
0.37034618854522705,0.20486871898174286,0.014613443985581398,1640.1612548828125
0.3638063967227936,0.20001615583896637,0.013373732566833496,1624.5286865234375
0.35723453760147095,0.19515274465084076,0.012220162898302078,1608.5977783203125
0.3506384491920471,0.1902814358472824,0.011150634847581387,1592.4195556640625
0.3440272808074951,0.18540731072425842,0.010154289193451405,1576.0455322265625
0.33741092681884766,0.18053463101387024,0.009227576665580273,1559.53564453125
0.3307999074459076,0.17566637694835663,0.008370127528905869,1542.9652099609375
0.3242059350013733,0.1708061248064041,0.007581909652799368,1526.416259765625
0.3176411986351013,0.16595903038978577,0.006852481979876757,1509.96923828125
0.3111191689968109,0.16112931072711945,0.006182454526424408,1493.716064453125
0.30465394258499146,0.15632130205631256,0.005563059821724892,1477.763427734375
0.29826050996780396,0.15153735876083374,0.005007483065128326,1462.2239990234375
0.29195454716682434,0.14678660035133362,0.00447456631809473,1447.2049560546875
0.2857522964477539,0.14206351339817047,0.00404644850641489,1432.8416748046875
0.27967116236686707,0.1374003291130066,0.0034902822226285934,1419.218017578125
0.27372902631759644,0.13271424174308777,0.00353576079942286,1406.612060546875
0.2679562568664551,0.12833231687545776,0.0017274566926062107,1394.5120849609375
0.2626071572303772,0.12298377603292465,0.009995201602578163,1386.2386474609375
0.2616841793060303,0.12179162353277206,0.02573113515973091,1373.1944580078125
0.27659475803375244,0.10888649523258209,0.24036912620067596,1436.7135009765625
