loss,loss_u0,loss_v0,loss_phys,a,b
1.77390456199646,0.9448935985565186,0.948521077632904,7341.58935546875,70.0009994506836,1.0010000467300415
1.458945870399475,0.9062345623970032,3.65301513671875,1874.0980224609375,70.00179290771484,1.0019195079803467
1.2264695167541504,0.9248219728469849,2.2692553997039795,747.220458984375,70.00244140625,1.0028576850891113
1.0402017831802368,0.9605779647827148,0.502902090549469,293.33599853515625,70.00298309326172,1.0036970376968384
1.0144356489181519,0.9954804182052612,0.0028069994878023863,186.74496459960938,70.00345611572266,1.0044068098068237
1.0453782081604004,1.0138969421386719,0.19168002903461456,123.13227844238281,70.00386810302734,1.005028247833252
1.0593864917755127,1.0146992206573486,0.18851162493228912,258.3610534667969,70.0042495727539,1.0055817365646362
1.0968420505523682,1.0069189071655273,0.06069905310869217,838.532470703125,70.004638671875,1.0060734748840332
1.1432453393936157,1.000696063041687,0.010052739642560482,1415.4403076171875,70.00508117675781,1.0065124034881592
1.1450965404510498,1.0012742280960083,0.012623485177755356,1425.5997314453125,70.00556182861328,1.006906509399414
1.111370325088501,1.0071136951446533,0.060686320066452026,981.8798217773438,70.00605773925781,1.0072637796401978
1.0800999402999878,1.0134161710739136,0.15495982766151428,511.8774719238281,70.00653076171875,1.0075939893722534
1.0584574937820435,1.0151430368423462,0.19529883563518524,237.845458984375,70.00697326660156,1.0079023838043213
1.0320485830307007,1.009779453277588,0.11217411607503891,110.51789093017578,70.00738525390625,1.0081857442855835
1.0037736892700195,0.9984676837921143,0.009237035177648067,43.82318878173828,70.00775909423828,1.0084421634674072
0.9909508228302002,0.9847933650016785,0.03880421817302704,22.769893646240234,70.00809478759766,1.0086835622787476
0.996996283531189,0.9730463624000549,0.20197245478630066,37.52655029296875,70.0083999633789,1.00893235206604
1.0073678493499756,0.9663671255111694,0.3481738865375519,61.83396530151367,70.00868225097656,1.0092049837112427
1.0127272605895996,0.9653684496879578,0.3654262125492096,108.16199493408203,70.00894165039062,1.0095020532608032
1.017876386642456,0.9682915806770325,0.2837126553058624,212.13540649414062,70.00918579101562,1.0098133087158203
1.0262542963027954,0.9721856713294983,0.19492338597774506,345.76324462890625,70.0094223022461,1.0101280212402344
1.0309865474700928,0.9743780493736267,0.15301412343978882,413.0705261230469,70.0096664428711,1.0104413032531738
1.0261861085891724,0.9737788438796997,0.16458770632743835,359.4857177734375,70.0099105834961,1.010754942893982
1.016439437866211,0.9712392091751099,0.2167554795742035,235.2474822998047,70.01013946533203,1.0110753774642944
1.008963704109192,0.9688669443130493,0.2736695408821106,127.2979736328125,70.0103530883789,1.011408805847168
1.0037689208984375,0.9688337445259094,0.2800361216068268,69.31548309326172,70.01055145263672,1.0117547512054443
0.9974067211151123,0.9722049236297607,0.21116051077842712,40.857242584228516,70.01072692871094,1.0121036767959595
0.9914007186889648,0.9783951640129089,0.10715075582265854,22.905122756958008,70.0108871459961,1.012441873550415
0.9901368021965027,0.9854820370674133,0.03084959276020527,15.698297500610352,70.01103973388672,1.0127589702606201
0.9932014346122742,0.9911296963691711,0.0031298347748816013,17.587411880493164,70.01117706298828,1.0130507946014404
0.9961126446723938,0.9937517642974854,6.78889091432211e-06,23.60222816467285,70.01130676269531,1.0133180618286133
0.9974071383476257,0.9932844638824463,0.0002686556545086205,40.95787048339844,70.01142883300781,1.0135633945465088
0.9991159439086914,0.9910678863525391,0.004554486367851496,75.92591094970703,70.01154327392578,1.0137903690338135
1.0011652708053589,0.9889824390411377,0.013074750080704689,108.7533187866211,70.01165771484375,1.0140029191970825
1.0009369850158691,0.9883684515953064,0.016226882115006447,109.45907592773438,70.01177215576172,1.0142029523849487
0.9981685280799866,0.989331841468811,0.01090587954968214,77.46076202392578,70.01187896728516,1.014390468597412
0.9954327344894409,0.9908108711242676,0.004788277205079794,41.43056106567383,70.0119857788086,1.0145649909973145
0.9938024282455444,0.9912980198860168,0.003045592922717333,21.998268127441406,70.0120849609375,1.0147271156311035
0.9920935034751892,0.9897884130477905,0.007189442403614521,15.861297607421875,70.01217651367188,1.0148793458938599
0.990267276763916,0.9864006638526917,0.02425152063369751,14.4150390625,70.01226043701172,1.0150266885757446
0.9898279905319214,0.9822975397109985,0.05891500040888786,16.389490127563477,70.01233673095703,1.0151762962341309
0.990851879119873,0.9790036082267761,0.09754100441932678,20.941444396972656,70.01240539550781,1.015334963798523
0.9918009042739868,0.9775508642196655,0.11678697168827057,25.71320915222168,70.01246643066406,1.0155054330825806
0.9921860098838806,0.9779568314552307,0.10936121642589569,32.93025588989258,70.01251983642578,1.0156856775283813
0.9927277565002441,0.9793232679367065,0.08952087163925171,44.52418518066406,70.0125732421875,1.0158718824386597
0.9932616353034973,0.9804528951644897,0.07495848834514618,53.128963470458984,70.01262664794922,1.0160609483718872
0.9929163455963135,0.9805973172187805,0.07340123504400253,49.78892517089844,70.0126724243164,1.0162525177001953
0.9919146299362183,0.9798765182495117,0.08284994959831238,37.53133010864258,70.0127182006836,1.0164482593536377
0.9911631345748901,0.9791194200515747,0.09367101639509201,26.766324996948242,70.01275634765625,1.016649842262268
0.9906828999519348,0.979260265827179,0.09289588779211044,21.330881118774414,70.0127944946289,1.0168565511703491
0.9900757670402527,0.9806971549987793,0.07568284124135971,18.103416442871094,70.01282501220703,1.0170649290084839
0.9896736145019531,0.9830223917961121,0.05102894827723503,15.483591079711914,70.01285552978516,1.0172699689865112
0.9898688793182373,0.9852837920188904,0.031692054122686386,14.159107208251953,70.01288604736328,1.0174678564071655
0.9902548789978027,0.9865856170654297,0.022798415273427963,13.894429206848145,70.01290893554688,1.0176572799682617
0.9904205203056335,0.9866359233856201,0.02281140349805355,15.0344877243042,70.01293182373047,1.0178390741348267
0.9905679225921631,0.9858706593513489,0.028385935351252556,18.5867919921875,70.01295471191406,1.0180152654647827
0.990767240524292,0.9850926995277405,0.034482188522815704,22.2630558013916,70.01297760009766,1.0181878805160522
0.9906908869743347,0.9848982095718384,0.03595173731446266,21.97532081604004,70.01300048828125,1.018357753753662
0.9903472065925598,0.9852936267852783,0.03245732933282852,18.078493118286133,70.01302337646484,1.0185242891311646
0.9900805354118347,0.985751748085022,0.028565069660544395,14.723176002502441,70.01304626464844,1.018687129020691
0.9899131655693054,0.9856398701667786,0.028945865109562874,13.787285804748535,70.0130615234375,1.0188467502593994
0.9897000193595886,0.9847027659416199,0.035809241235256195,14.163378715515137,70.01307678222656,1.019005298614502
0.989582896232605,0.9832519292831421,0.0482260026037693,15.083441734313965,70.01309204101562,1.0191657543182373
0.9896764755249023,0.981941819190979,0.061017557978630066,16.32920265197754,70.01310729980469,1.0193310976028442
0.9897949695587158,0.9813143014907837,0.06743256002664566,17.374004364013672,70.01312255859375,1.0195025205612183
0.9898353219032288,0.9814488291740417,0.0654880553483963,18.37683868408203,70.01313781738281,1.019679069519043
0.9898951649665833,0.9819605946540833,0.05962716042995453,19.718387603759766,70.01314544677734,1.0198591947555542
0.9899387359619141,0.9823237657546997,0.055719733238220215,20.429819107055664,70.01315307617188,1.020041823387146
0.9898571372032166,0.9822666049003601,0.05636332929134369,19.541711807250977,70.0131607055664,1.0202269554138184
0.989730715751648,0.9819458723068237,0.05991697311401367,17.931758880615234,70.01316833496094,1.0204153060913086
0.9896566867828369,0.981782853603363,0.06193975731730461,16.798351287841797,70.01317596435547,1.0206071138381958
0.9895842671394348,0.9821078181266785,0.05876152589917183,16.00316619873047,70.01318359375,1.0208014249801636
0.9895117282867432,0.9828932285308838,0.051036935299634933,15.147838592529297,70.01319122314453,1.0209962129592896
0.9895138144493103,0.983773410320282,0.04298100247979164,14.423093795776367,70.01319885253906,1.021189570426941
0.9895579218864441,0.9843223690986633,0.038359902799129486,13.995949745178223,70.0132064819336,1.0213805437088013
0.9895738959312439,0.9843622446060181,0.03815469145774841,13.962054252624512,70.01321411132812,1.0215693712234497
0.9895866513252258,0.9840665459632874,0.040771376341581345,14.429461479187012,70.01322174072266,1.021756887435913
0.989604115486145,0.9837877154350281,0.043235812336206436,14.928120613098145,70.01322937011719,1.0219440460205078
0.9895786046981812,0.983764111995697,0.04334396868944168,14.80094051361084,70.01323699951172,1.022131085395813
0.9895263314247131,0.9839445352554321,0.04155147075653076,14.266472816467285,70.01324462890625,1.0223175287246704
0.9894920587539673,0.9840617179870605,0.04029868170619011,14.004622459411621,70.01325225830078,1.0225032567977905
0.9894607067108154,0.9838762879371643,0.04167981073260307,14.164570808410645,70.01325988769531,1.022688865661621
0.9894278645515442,0.9833852052688599,0.0458771288394928,14.549243927001953,70.01326751708984,1.0228755474090576
0.9894229173660278,0.9828245639801025,0.050965484231710434,15.018206596374512,70.01327514648438,1.0230647325515747
0.9894338250160217,0.9824779629707336,0.05416601523756981,15.393094062805176,70.0132827758789,1.0232571363449097
0.9894339442253113,0.9824569225311279,0.05416848510503769,15.6017427444458,70.01329040527344,1.0234525203704834
0.9894343018531799,0.9826357364654541,0.052227482199668884,15.75841999053955,70.01329040527344,1.0236502885818481
0.9894347786903381,0.9827802777290344,0.050715602934360504,15.82905387878418,70.01329040527344,1.0238499641418457
0.9894171953201294,0.9827535152435303,0.0509442538022995,15.69258975982666,70.01329040527344,1.0240514278411865
0.9893929958343506,0.982619047164917,0.05228274688124657,15.45691967010498,70.01329040527344,1.0242550373077393
0.9893760085105896,0.9825642108917236,0.05287417024374008,15.24397087097168,70.01329040527344,1.024460792541504
0.9893578290939331,0.9827218651771545,0.051378991454839706,14.980254173278809,70.01329040527344,1.0246682167053223
0.9893417954444885,0.9830489158630371,0.04828356206417084,14.64520263671875,70.01329040527344,1.0248764753341675
0.989337682723999,0.983363687992096,0.0453893281519413,14.350568771362305,70.01329040527344,1.0250846147537231
0.9893353581428528,0.9835001826286316,0.044170789420604706,14.181047439575195,70.01329040527344,1.0252925157546997
0.9893292188644409,0.9834394454956055,0.04472380131483078,14.173730850219727,70.01329040527344,1.0255004167556763
0.9893248081207275,0.9833069443702698,0.04590589553117752,14.272948265075684,70.01329040527344,1.0257086753845215
0.9893171787261963,0.9832472205162048,0.04638645797967911,14.31265640258789,70.01329040527344,1.0259175300598145
0.9893026947975159,0.9832956790924072,0.04583056643605232,14.239534378051758,70.01329040527344,1.0261268615722656
0.9892892837524414,0.9833593964576721,0.04511282965540886,14.186128616333008,70.01329040527344,1.0263365507125854
0.9892773628234863,0.9833161234855652,0.04536202922463417,14.250301361083984,70.01329040527344,1.0265467166900635
0.9892644882202148,0.9831334948539734,0.046896662563085556,14.413244247436523,70.01329040527344,1.0267579555511475
0.9892553091049194,0.9828998446464539,0.04894247651100159,14.611884117126465,70.01329040527344,1.0269707441329956
0.9892491698265076,0.9827444553375244,0.05028332769870758,14.763921737670898,70.01329040527344,1.0271855592727661
0.9892414808273315,0.9827253222465515,0.05033360794186592,14.828011512756348,70.01329040527344,1.0274022817611694
0.9892338514328003,0.9827890992164612,0.04960791394114494,14.83960247039795,70.01329040527344,1.0276206731796265
0.9892261624336243,0.9828328490257263,0.049103692173957825,14.829654693603516,70.01329040527344,1.027840495109558
0.9892154335975647,0.9828030467033386,0.0493234284222126,14.80069351196289,70.01329040527344,1.0280617475509644
0.9892042875289917,0.9827401638031006,0.049880266189575195,14.761165618896484,70.01329040527344,1.0282845497131348
0.9891939759254456,0.9827290773391724,0.04995354637503624,14.6956148147583,70.01329040527344,1.0285089015960693
0.9891831278800964,0.9828120470046997,0.04913356155157089,14.577446937561035,70.01329040527344,1.028734564781189
0.9891732335090637,0.9829461574554443,0.04783851280808449,14.432297706604004,70.01329040527344,1.0289610624313354
0.9891649484634399,0.9830443859100342,0.04688878729939461,14.317036628723145,70.01329040527344,1.0291880369186401
